comp,compID_num,comp_name_simple,comp_name_full,specie.A,specie.B1,specie.B2,specie.X,element.A,element.B1,element.B2,element.X,r_ionic.A,r_ionic.B1,r_ionic.B2,r_ionic.X,oct_factor,oct_mismatch,gen_t_factor,geom_stable,broken_condition,tau_factor,block.B1,row.B1,inputcharge.B1,block.B2,row.B2,inputcharge.B2,used_lobbasis,used_lobbasis_func,block_pairing
2340_CsPdNpF,2340,CsPdNpF,Cs2PdNpF6,Cs+,Pd+,Np3+,F-,Cs,Pd,Np,F,188.0,59.0,101.0,133.0,0.6015037593984962,0.1578947368421052,1.0630596153231129,False,SL,3.412918821571924,d,5,1,f,7.0,3,basisset0,"{'Pd': ' 4d 5s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2341_CsLaHgF,2341,CsLaHgF,Cs2LaHgF6,Cs+,La3+,Hg+,F-,Cs,La,Hg,F,188.0,103.2,119.0,133.0,0.8353383458646616,0.0593984962406014,0.92962664571931,True,,3.414102551894997,f,6,3,d,6.0,1,basisset0,"{'La': ' 5p 5s 6s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2342_CsNaCoF,2342,CsNaCoF,Cs2NaCoF6,Cs+,Na+,Co3+,F-,Cs,Na,Co,F,188.0,102.0,57.75,133.0,0.6005639097744361,0.1663533834586466,1.0633976153591056,False,SL,3.414792407116704,s,3,1,d,4.0,3,basisset0,"{'Na': ' 2p 3s', 'Co': ' 3d 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2344_CsMnRaF,2344,CsMnRaF,Cs2MnRaF6,Cs+,Mn2+,Ra2+,F-,Cs,Mn,Ra,F,188.0,75.0,148.0,133.0,0.8383458646616542,0.2744360902255639,0.9232193619350116,True,,3.4203185786441237,d,4,2,s,7.0,2,basisset0,"{'Mn': ' 3d 3p 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2345_CsHgPaF,2345,CsHgPaF,Cs2HgPaF6,Cs+,Hg+,Pa3+,F-,Cs,Hg,Pa,F,188.0,119.0,104.0,133.0,0.8383458646616542,0.056390977443609,0.9281304756670442,True,,3.4203185786441237,d,6,1,f,7.0,3,basisset0,"{'Hg': ' 5d 6s', 'Pa': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2346_CsKAuF,2346,CsKAuF,Cs2KAuF6,Cs+,K+,Au3+,F-,Cs,K,Au,F,188.0,138.0,85.0,133.0,0.8383458646616542,0.1992481203007518,0.9256343593780794,True,,3.4203185786441237,s,4,1,d,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2347_CsYbAmF,2347,CsYbAmF,Cs2YbAmF6,Cs+,Yb2+,Am2+,F-,Cs,Yb,Am,F,188.0,102.0,121.0,133.0,0.8383458646616542,0.0714285714285714,0.9279985973534386,True,,3.4203185786441237,f,6,2,f,7.0,2,basisset0,"{'Yb': ' 4f 5p 5s 6s', 'Am': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-f
2349_CsGePdF,2349,CsGePdF,Cs2GePdF6,Cs+,Ge2+,Pd2+,F-,Cs,Ge,Pd,F,188.0,73.0,86.0,133.0,0.5977443609022557,0.0488721804511278,1.0678974220417363,False,SL,3.4205117424621267,p,4,2,d,5.0,2,basisset0,"{'Ge': ' 3d 4p 4s', 'Pd': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2350_CsPdPuF,2350,CsPdPuF,Cs2PdPuF6,Cs+,Pd+,Pu3+,F-,Cs,Pd,Pu,F,188.0,59.0,100.0,133.0,0.5977443609022557,0.1541353383458646,1.0656706267054077,False,SL,3.4205117424621267,d,5,1,f,7.0,3,basisset0,"{'Pd': ' 4d 5s', 'Pu': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2351_CsTiGeF,2351,CsTiGeF,Cs2TiGeF6,Cs+,Ti2+,Ge2+,F-,Cs,Ti,Ge,F,188.0,86.0,73.0,133.0,0.5977443609022557,0.0488721804511278,1.0678974220417363,False,SL,3.4205117424621267,d,4,2,p,4.0,2,basisset0,"{'Ti': ' 3d 3p 3s 4s', 'Ge': ' 3d 4p 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2352_CsPAgF,2352,CsPAgF,Cs2PAgF6,Cs+,P3+,Ag+,F-,Cs,P,Ag,F,188.0,44.0,115.0,133.0,0.5977443609022557,0.2669172932330826,1.0607716494595374,False,SL,3.4205117424621267,p,3,3,d,5.0,1,basisset0,"{'P': ' 3p 3s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2353_CsCuPdF,2353,CsCuPdF,Cs2CuPdF6,Cs+,Cu2+,Pd2+,F-,Cs,Cu,Pd,F,188.0,73.0,86.0,133.0,0.5977443609022557,0.0488721804511278,1.0678974220417363,False,SL,3.4205117424621267,d,4,2,d,5.0,2,basisset0,"{'Cu': ' 3d 4s', 'Pd': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2354_CsLuAuF,2354,CsLuAuF,Cs2LuAuF6,Cs+,Lu3+,Au+,F-,Cs,Lu,Au,F,188.0,86.1,137.0,133.0,0.8387218045112782,0.1913533834586466,0.9256560746459662,True,,3.4211081796439995,d,6,3,d,6.0,1,basisset0,"{'Lu': ' 4f 5d 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2355_CsYbAuF,2355,CsYbAuF,Cs2YbAuF6,Cs+,Yb3+,Au+,F-,Cs,Yb,Au,F,188.0,86.8,137.0,133.0,0.8413533834586466,0.1887218045112782,0.924408088639892,True,,3.426714248519434,f,6,3,d,6.0,1,basisset0,"{'Yb': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2356_CsSmYbF,2356,CsSmYbF,Cs2SmYbF6,Cs+,Sm2+,Yb2+,F-,Cs,Sm,Yb,F,188.0,122.0,102.0,133.0,0.8421052631578947,0.075187969924812,0.9260685699529392,True,,3.428341428345357,f,6,2,f,6.0,2,basisset0,"{'Sm': ' 4f 5p 5s 6s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-f
2357_CsCdNdF,2357,CsCdNdF,Cs2CdNdF6,Cs+,Cd2+,Nd2+,F-,Cs,Cd,Nd,F,188.0,95.0,129.0,133.0,0.8421052631578947,0.1278195488721804,0.9253410596010808,True,,3.428341428345357,d,5,2,f,6.0,2,basisset0,"{'Cd': ' 4d 5s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2358_CsPFrF,2358,CsPFrF,Cs2PFrF6,Cs+,P3+,Fr+,F-,Cs,P,Fr,F,188.0,44.0,180.0,133.0,0.8421052631578947,0.5112781954887218,0.9091113622031444,False,OL,3.428341428345357,p,3,3,s,7.0,1,basisset0,"{'P': ' 3p 3s', 'Fr': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2359_CsRbTaF,2359,CsRbTaF,Cs2RbTaF6,Cs+,Rb+,Ta3+,F-,Cs,Rb,Ta,F,188.0,152.0,72.0,133.0,0.8421052631578947,0.3007518796992481,0.9203414366686538,True,,3.428341428345357,s,5,1,d,6.0,3,basisset0,"{'Rb': ' 4p 4s', 'Ta': ' 5d 5p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2360_CsEuDyF,2360,CsEuDyF,Cs2EuDyF6,Cs+,Eu2+,Dy2+,F-,Cs,Eu,Dy,F,188.0,117.0,107.0,133.0,0.8421052631578947,0.037593984962406,0.9263577404736332,True,,3.428341428345357,f,6,2,f,6.0,2,basisset0,"{'Eu': ' 4f 5p 5s 6s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-f
2361_CsRbNbF,2361,CsRbNbF,Cs2RbNbF6,Cs+,Rb+,Nb3+,F-,Cs,Rb,Nb,F,188.0,152.0,72.0,133.0,0.8421052631578947,0.3007518796992481,0.9203414366686538,True,,3.428341428345357,s,5,1,d,5.0,3,basisset0,"{'Rb': ' 4p 4s', 'Nb': ' 4d 4p 4s 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2363_CsPdPrF,2363,CsPdPrF,Cs2PdPrF6,Cs+,Pd+,Pr3+,F-,Cs,Pd,Pr,F,188.0,59.0,99.0,133.0,0.5939849624060151,0.150375939849624,1.0682920978737909,False,SL,3.4283689883006483,d,5,1,f,6.0,3,basisset0,"{'Pd': ' 4d 5s', 'Pr': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2364_CsMgTiF,2364,CsMgTiF,Cs2MgTiF6,Cs+,Mg2+,Ti2+,F-,Cs,Mg,Ti,F,188.0,72.0,86.0,133.0,0.5939849624060151,0.0526315789473684,1.0703746967272607,False,SL,3.4283689883006483,s,3,2,d,4.0,2,basisset0,"{'Mg': ' 3s', 'Ti': ' 3d 3p 3s 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2365_CsMgPdF,2365,CsMgPdF,Cs2MgPdF6,Cs+,Mg2+,Pd2+,F-,Cs,Mg,Pd,F,188.0,72.0,86.0,133.0,0.5939849624060151,0.0526315789473684,1.0703746967272607,False,SL,3.4283689883006483,s,3,2,d,5.0,2,basisset0,"{'Mg': ' 3s', 'Pd': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2366_CsKLuF,2366,CsKLuF,Cs2KLuF6,Cs+,K+,Lu3+,F-,Cs,K,Lu,F,188.0,138.0,86.1,133.0,0.8424812030075188,0.1951127819548872,0.923679213921833,True,,3.429159275641971,s,4,1,d,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Lu': ' 4f 5d 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2367_CsScTlF,2367,CsScTlF,Cs2ScTlF6,Cs+,Sc3+,Tl+,F-,Cs,Sc,Tl,F,188.0,74.5,150.0,133.0,0.8439849624060151,0.2838345864661654,0.9200760502086828,True,,3.43245912498748,d,4,3,p,6.0,1,basisset0,"{'Sc': ' 3d 3p 3s 4s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2368_CsCrRaF,2368,CsCrRaF,Cs2CrRaF6,Cs+,Cr2+,Ra2+,F-,Cs,Cr,Ra,F,188.0,76.5,148.0,133.0,0.8439849624060151,0.268796992481203,0.920632136308671,True,,3.43245912498748,d,4,2,s,7.0,2,basisset0,"{'Cr': ' 3d 3p 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2370_CsPdNdF,2370,CsPdNdF,Cs2PdNdF6,Cs+,Pd+,Nd3+,F-,Cs,Pd,Nd,F,188.0,59.0,98.3,133.0,0.5913533834586466,0.1477443609022556,1.0701333736830607,False,SL,3.434027698244667,d,5,1,f,6.0,3,basisset0,"{'Pd': ' 4d 5s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2371_CsKYbF,2371,CsKYbF,Cs2KYbF6,Cs+,K+,Yb3+,F-,Cs,K,Yb,F,188.0,138.0,86.8,133.0,0.8451127819548873,0.1924812030075188,0.9224378628424929,True,,3.4349639891816977,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
2372_CsCuInF,2372,CsCuInF,Cs2CuInF6,Cs+,Cu+,In3+,F-,Cs,Cu,In,F,188.0,77.0,80.0,133.0,0.5902255639097744,0.0112781954887218,1.073184031044816,False,SL,3.4364931152727736,d,4,1,p,5.0,3,basisset0,"{'Cu': ' 3d 4s', 'In': ' 4d 5p 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2374_CsSrDyF,2374,CsSrDyF,Cs2SrDyF6,Cs+,Sr2+,Dy2+,F-,Cs,Sr,Dy,F,188.0,118.0,107.0,133.0,0.8458646616541353,0.0413533834586466,0.9244513291412952,True,,3.436648224344629,s,5,2,f,6.0,2,basisset0,"{'Sr': ' 4p 4s 5s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
2375_CsTmAuF,2375,CsTmAuF,Cs2TmAuF6,Cs+,Tm3+,Au+,F-,Cs,Tm,Au,F,188.0,88.0,137.0,133.0,0.8458646616541353,0.1842105263157894,0.9222738679411208,True,,3.436648224344629,f,6,3,d,6.0,1,basisset0,"{'Tm': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2376_CsCrPtF,2376,CsCrPtF,Cs2CrPtF6,Cs+,Cr2+,Pt2+,F-,Cs,Cr,Pt,F,188.0,76.5,80.0,133.0,0.5883458646616542,0.0131578947368421,1.0744491489270114,False,SL,3.440656087538548,d,4,2,d,6.0,2,basisset0,"{'Cr': ' 3d 3p 4s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2377_CsPdAmF,2377,CsPdAmF,Cs2PdAmF6,Cs+,Pd+,Am3+,F-,Cs,Pd,Am,F,188.0,59.0,97.5,133.0,0.5883458646616542,0.1447368421052631,1.072244008276824,False,SL,3.440656087538548,d,5,1,f,7.0,3,basisset0,"{'Pd': ' 4d 5s', 'Am': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2378_CsAuTlF,2378,CsAuTlF,Cs2AuTlF6,Cs+,Au+,Tl3+,F-,Cs,Au,Tl,F,188.0,137.0,88.5,133.0,0.8477443609022557,0.1823308270676691,0.921386542028169,True,,3.4409091526045974,d,6,1,p,6.0,3,basisset0,"{'Au': ' 5d 6s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-p
2380_CsPdCmF,2380,CsPdCmF,Cs2PdCmF6,Cs+,Pd+,Cm3+,F-,Cs,Pd,Cm,F,188.0,59.0,97.0,133.0,0.5864661654135338,0.1428571428571428,1.0735665869444102,False,SL,3.4448867878626226,d,5,1,f,7.0,3,basisset0,"{'Pd': ' 4d 5s', 'Cm': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2381_CsNaCuF,2381,CsNaCuF,Cs2NaCuF6,Cs+,Na+,Cu3+,F-,Cs,Na,Cu,F,188.0,102.0,54.0,133.0,0.5864661654135338,0.1804511278195488,1.0722780320836676,False,SL,3.4448867878626226,s,3,1,d,4.0,3,basisset0,"{'Na': ' 2p 3s', 'Cu': ' 3d 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2382_CsLiInF,2382,CsLiInF,Cs2LiInF6,Cs+,Li+,In3+,F-,Cs,Li,In,F,188.0,76.0,80.0,133.0,0.5864661654135338,0.0150375939849624,1.0757164864252904,False,SL,3.4448867878626226,s,2,1,p,5.0,3,basisset0,"{'Li': ' 1s 2s', 'In': ' 4d 5p 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2383_CsPdPmF,2383,CsPdPmF,Cs2PdPmF6,Cs+,Pd+,Pm3+,F-,Cs,Pd,Pm,F,188.0,59.0,97.0,133.0,0.5864661654135338,0.1428571428571428,1.0735665869444102,False,SL,3.4448867878626226,d,5,1,f,6.0,3,basisset0,"{'Pd': ' 4d 5s', 'Pm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2384_CsErAuF,2384,CsErAuF,Cs2ErAuF6,Cs+,Er3+,Au+,F-,Cs,Er,Au,F,188.0,89.0,137.0,133.0,0.849624060150376,0.1804511278195488,0.9205003530367564,True,,3.445242344120841,f,6,3,d,6.0,1,basisset0,"{'Er': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2385_CsDyPbF,2385,CsDyPbF,Cs2DyPbF6,Cs+,Dy2+,Pb2+,F-,Cs,Dy,Pb,F,188.0,107.0,119.0,133.0,0.849624060150376,0.0451127819548872,0.9225509244196154,True,,3.445242344120841,f,6,2,p,6.0,2,basisset0,"{'Dy': ' 4f 5p 5s 6s', 'Pb': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-p
2386_CsSbTlF,2386,CsSbTlF,Cs2SbTlF6,Cs+,Sb3+,Tl+,F-,Cs,Sb,Tl,F,188.0,76.0,150.0,133.0,0.849624060150376,0.2781954887218045,0.9175136825066684,True,,3.445242344120841,p,5,3,p,6.0,1,basisset0,"{'Sb': ' 5p 5s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-p
2387_CsKTmF,2387,CsKTmF,Cs2KTmF6,Cs+,K+,Tm3+,F-,Cs,K,Tm,F,188.0,138.0,88.0,133.0,0.849624060150376,0.18796992481203,0.9203149586084876,True,,3.445242344120841,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Tm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
2389_CsTiCoF,2389,CsTiCoF,Cs2TiCoF6,Cs+,Ti2+,Co2+,F-,Cs,Ti,Co,F,188.0,86.0,69.75,133.0,0.5855263157894737,0.0610902255639097,1.0759790493557704,False,SL,3.447027645266057,d,4,2,d,4.0,2,basisset0,"{'Ti': ' 3d 3p 3s 4s', 'Co': ' 3d 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2392_CsVCrF,2392,CsVCrF,Cs2VCrF6,Cs+,V2+,Cr2+,F-,Cs,V,Cr,F,188.0,79.0,76.5,133.0,0.5845864661654135,0.0093984962406015,1.0770072623361229,False,SL,3.4491855666296534,d,4,2,d,4.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Cr': ' 3d 3p 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2393_CsNaAlF,2393,CsNaAlF,Cs2NaAlF6,Cs+,Na+,Al3+,F-,Cs,Na,Al,F,188.0,102.0,53.5,133.0,0.5845864661654135,0.1823308270676691,1.0734694089998231,False,SL,3.4491855666296534,s,3,1,p,3.0,3,basisset0,"{'Na': ' 2p 3s', 'Al': ' 3p 3s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2394_CsKTlF,2394,CsKTlF,Cs2KTlF6,Cs+,K+,Tl3+,F-,Cs,K,Tl,F,188.0,138.0,88.5,133.0,0.8515037593984962,0.1860902255639097,0.9194323264491664,True,,3.449648241521947,s,4,1,p,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Tl': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2395_CsScRbF,2395,CsScRbF,Cs2ScRbF6,Cs+,Sc3+,Rb+,F-,Cs,Sc,Rb,F,188.0,74.5,152.0,133.0,0.8515037593984962,0.2913533834586466,0.9160976531410188,True,,3.449648241521947,d,4,3,s,5.0,1,basisset0,"{'Sc': ' 3d 3p 3s 4s', 'Rb': ' 4p 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2396_CsMnPtF,2396,CsMnPtF,Cs2MnPtF6,Cs+,Mn2+,Pt2+,F-,Cs,Mn,Pt,F,188.0,75.0,80.0,133.0,0.5827067669172933,0.018796992481203,1.078257829960566,False,SL,3.453552781306235,d,4,2,d,6.0,2,basisset0,"{'Mn': ' 3d 3p 4s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2397_CsNiPdF,2397,CsNiPdF,Cs2NiPdF6,Cs+,Ni2+,Pd2+,F-,Cs,Ni,Pd,F,188.0,69.0,86.0,133.0,0.5827067669172933,0.0639097744360902,1.0778565668306876,False,SL,3.453552781306235,d,4,2,d,5.0,2,basisset0,"{'Ni': ' 3d 4s', 'Pd': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2398_CsPbVacF,2398,CsPbVacF,Cs2PbVacF6,Cs+,Pb4+,,F-,Cs,Pb,,F,188.0,77.5,,133.0,0.5827067669172933,0.0,1.0782958515956378,False,SL,3.453552781306235,p,6,4,Vac,,0,basisset0,"{'Pb': ' 5d 6p 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",Vac-p
2400_CsBeNpF,2400,CsBeNpF,Cs2BeNpF6,Cs+,Be2+,Np2+,F-,Cs,Be,Np,F,188.0,45.0,110.0,133.0,0.5827067669172933,0.2443609022556391,1.0719267333608904,False,SL,3.453552781306235,s,2,2,f,7.0,2,basisset0,"{'Be': ' 2s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
2401_CsAgAcF,2401,CsAgAcF,Cs2AgAcF6,Cs+,Ag+,Ac3+,F-,Cs,Ag,Ac,F,188.0,115.0,112.0,133.0,0.8533834586466166,0.0112781954887216,0.9208080143419096,True,,3.4541272958236444,d,5,1,f,7.0,3,basisset0,"{'Ag': ' 4d 5s', 'Ac': ' 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2402_CsYAuF,2402,CsYAuF,Cs2YAuF6,Cs+,Y3+,Au+,F-,Cs,Y,Au,F,188.0,90.0,137.0,133.0,0.8533834586466166,0.1766917293233082,0.9187313858053078,True,,3.4541272958236444,d,5,3,d,6.0,1,basisset0,"{'Y': ' 4d 4p 4s 5s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2403_CsRbAgF,2403,CsRbAgF,Cs2RbAgF6,Cs+,Rb+,Ag3+,F-,Cs,Rb,Ag,F,188.0,152.0,75.0,133.0,0.8533834586466166,0.2894736842105263,0.9152517340919646,True,,3.4541272958236444,s,5,1,d,5.0,3,basisset0,"{'Rb': ' 4p 4s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2404_CsVRaF,2404,CsVRaF,Cs2VRaF6,Cs+,V2+,Ra2+,F-,Cs,V,Ra,F,188.0,79.0,148.0,133.0,0.8533834586466166,0.2593984962406015,0.9163400087804462,True,,3.4541272958236444,d,4,2,s,7.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2405_CsKErF,2405,CsKErF,Cs2KErF6,Cs+,K+,Er3+,F-,Cs,K,Er,F,188.0,138.0,89.0,133.0,0.8533834586466166,0.1842105263157894,0.918550818637078,True,,3.4541272958236444,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Er': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
2406_CsEuNpF,2406,CsEuNpF,Cs2EuNpF6,Cs+,Eu2+,Np2+,F-,Cs,Eu,Np,F,188.0,117.0,110.0,133.0,0.8533834586466166,0.0263157894736841,0.9207701316868256,True,,3.4541272958236444,f,6,2,f,7.0,2,basisset0,"{'Eu': ' 4f 5p 5s 6s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-f
2407_CsHoAuF,2407,CsHoAuF,Cs2HoAuF6,Cs+,Ho3+,Au+,F-,Cs,Ho,Au,F,188.0,90.1,137.0,133.0,0.8537593984962407,0.1763157894736841,0.9185547391992868,True,,3.455031925798652,f,6,3,d,6.0,1,basisset0,"{'Ho': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2408_CsPdSmF,2408,CsPdSmF,Cs2PdSmF6,Cs+,Pd+,Sm3+,F-,Cs,Pd,Sm,F,188.0,59.0,95.8,133.0,0.5819548872180451,0.1383458646616541,1.0767515825341278,False,SL,3.455318910666401,d,5,1,f,6.0,3,basisset0,"{'Pd': ' 4d 5s', 'Sm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-f
2409_CsNKF,2409,CsNKF,Cs2NKF6,Cs+,N3+,K+,F-,Cs,N,K,F,188.0,16.0,138.0,133.0,0.5789473684210527,0.4586466165413533,1.05876033387556,False,SL,3.462493984166535,p,2,3,s,4.0,1,basisset0,"{'N': ' 2p 2s', 'K': ' 3p 3s 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2410_CsVMnF,2410,CsVMnF,Cs2VMnF6,Cs+,V2+,Mn2+,F-,Cs,V,Mn,F,188.0,79.0,75.0,133.0,0.5789473684210527,0.0150375939849624,1.0808387141343572,False,SL,3.462493984166535,d,4,2,d,4.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Mn': ' 3d 3p 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2411_CsZnPtF,2411,CsZnPtF,Cs2ZnPtF6,Cs+,Zn2+,Pt2+,F-,Cs,Zn,Pt,F,188.0,74.0,80.0,133.0,0.5789473684210527,0.0225563909774436,1.0808080808080809,False,SL,3.462493984166535,d,4,2,d,6.0,2,basisset0,"{'Zn': ' 3d 4s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-d
2412_CsKYF,2412,CsKYF,Cs2KYF6,Cs+,K+,Y3+,F-,Cs,K,Y,F,188.0,138.0,90.0,133.0,0.8571428571428571,0.1804511278195488,0.9167911761439989,True,,3.463306721817905,s,4,1,d,5.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Y': ' 4d 4p 4s 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2413_CsRbSbF,2413,CsRbSbF,Cs2RbSbF6,Cs+,Rb+,Sb3+,F-,Cs,Rb,Sb,F,188.0,152.0,76.0,133.0,0.8571428571428571,0.2857142857142857,0.9135627400521888,True,,3.463306721817905,s,5,1,p,5.0,3,basisset0,"{'Rb': ' 4p 4s', 'Sb': ' 5p 5s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",p-s
2414_CsPtRaF,2414,CsPtRaF,Cs2PtRaF6,Cs+,Pt2+,Ra2+,F-,Cs,Pt,Ra,F,188.0,80.0,148.0,133.0,0.8571428571428571,0.2556390977443609,0.9146301424785444,True,,3.463306721817905,d,6,2,s,7.0,2,basisset0,"{'Pt': ' 5d 6s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",d-s
2415_CsSrNpF,2415,CsSrNpF,Cs2SrNpF6,Cs+,Sr2+,Np2+,F-,Cs,Sr,Np,F,188.0,118.0,110.0,133.0,0.8571428571428571,0.0300751879699247,0.9188922931247862,True,,3.463306721817905,s,5,2,f,7.0,2,basisset0,"{'Sr': ' 4p 4s 5s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",f-s
